Title,Link,Snippet
Jira Service Management - mariapps.atlassian.net,https://mariapps.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""9f0402f87a275dd8fcff6074f910ff90a4b5ee00_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/27700ebe-35af-411b-81b9 ..."
Jira Service Management - cni-dataservices.atlassian.net,https://cni-dataservices.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management,https://actionlife.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""2ed4a28d72718febd96b8a6227cf46f1cb08bb1d_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/20979122-6d91-4bee-a823 ..."
Service Desk,https://servicedesk.microsoft.com/),Can't access your account? Terms of use Privacy & cookies... Privacy & cookies...
Jira Service Management - xtm-cloud.atlassian.net,https://xtm-cloud.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Login - Jira Service Management,https://massmutual.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Go to ETX Service Desk home page. Powered by Jira Service Management.
Jira Service Management - uwaterloo.atlassian.net,https://uwaterloo.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - cg-support.atlassian.net,https://cg-support.atlassian.net/servicedesk/customer/portals,Caregiver Help Center - Jira Service Management. Caregiver Help Center.
Solved: How do I create only one landing page for the cust...,https://community.atlassian.com/t5/Jira-Service-Management/How-do-I-create-only-one-landing-page-for-the-customer-portal/qaq-p/691012,"Answer accepted. The "".../portals"" is the main landing page. Each project you add is signified by a number 1,2,3, etc. You likely new that bit. You can't do away with the main page and you can't disable the links that would take the user back to the main page at least natively."
Login - Jira Service Management,https://intexmillwork.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - is-software.atlassian.net,https://is-software.atlassian.net/servicedesk/customer/user/login?destination=portals,"Geben Sie Ihre E-Mail-Adresse ein, um sich einzuloggen oder zu registrieren. E-Mail-Adresse. Weiter. Unterstützt von Jira Service Management."
The /servicedesk/customer/portals resource in Jira... - GitHub,https://github.com/advisories/GHSA-r66f-f7w5-7r65,"GitHub is where people build software. More than 100 million people use GitHub to discover, fork, and contribute to over 330 million projects."
Jira Service Management,https://itretail.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""84d3bd548b048943896946592570f90bac92a15f_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/9cab54d0-7bab-4685-aff1 ..."
Contact Center Managed Services - DMI,https://dminc.com/services/modern-contact-center/,"With our award-winning contact center managed services, DMI can provide 24/7 help desk support, IT service desk, and project-based support services to scale and flex your contact center operations, optimize costs and improve the end-user experience."
Jira Service Management,https://priceindustries.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Jira Service Management - cni-dataservices.atlassian.net,https://cni-dataservices.atlassian.net/servicedesk/customer/portal/1,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Login - Jira Service Management,https://caressc.atlassian.net/servicedesk/customer/user/login,"{""xsrfToken"":""c0d51346c2b5e586aed087c3c1c9657797ccb3b6_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/c1cdf4c0-6cf6-4594-a93e ..."
Freddy's Service Desks - Jira Service Management,https://freddysusa.atlassian.net/servicedesk/customer/portals,Freddy's Service Desks - Jira Service Management. Freddy's Service Desks.
R.E.A.L v.2.9.2,https://real2.cervedcredit.it/,"Login. Username: Password: Language: Login. Password Reminder. In case you have forgotten your login information, please enter your e-mail address. You will receive an e-mail with your login information."
"Top Finance Company in Mumbai, India - Edelweiss Finance",https://www.edelweissfin.com/,Insurance. Life Insurance. General Insurance. View more. our leadership team View More. Edelgive View More.
Log in - HCID JIRA - Home Credit Indonesia,https://helpdesk.homecredit.co.id/,Welcome to HCID JIRA. U sername. P assword. R emember my login on this computer. Not a member?
Welcome to the Lloyds Pharmacy Management System - powered by Venloc,https://www.venloc.co.uk/Lloyds/Default.aspx,"Pharmacy. Lloyds pharmacy is a leading community pharmacy and healthcare provider with over 1,650 pharmacies across the UK, mainly in community and health centre locations."
Liquidlogic - Customer Portal,https://www.liquidlogic.co.uk/customer-portal/,"Web forum. Review, share and discuss your experiences of Liquidlogic via our secure customer web forum. Liquidlogic's customer portals including the Wiki technical support, Jira product support, and Customer Web Forum."
Portal de Proveedores| AXA México - Portal Público,https://axa.mx/proveedores,Entra y conoce los requisitos para darte de alta con nosotros si has atendido a alguno de nuestros asegurados en AXA.
x15ventures,https://www.x15ventures.com.au/,"We're curious, roll up our sleeves, and find that most problems can be solved with a good dose of grit and humour. x15ventures is a venture scaler powered by CommBank. We build, buy, and invest in startups that would benefit from connections to Australia's leading bank, and could improve the lives of its 16 million customers."
Connect Web - Portonave,https://extranet.portonave.com.br/,Carregando.. ...
Agency Nursing Jobs and Care Jobs in the UK · Nurseplus,https://www.nurseplusuk.com/,We are an expert healthcare and nurse agency recruiting high-quality care staff to fill care jobs for our clients across the UK. We believe in recruiting people who match our passion to deliver the highest standard of care to those who need it.
Jira Service Management - mbpartners.atlassian.net,https://mbpartners.atlassian.net/servicedesk/customer/portals,Centrum obsługi klienta - Jira Service Management. Centrum obsługi klienta.
Jira Service Desk | ПО для службы ИТ-поддержки и ITSM,https://www.atlassian.com/ru/software/jira/service-management/features/service-desk,"Гибкое и удобное для совместной работы ПО, с которым службы ИТ-поддержки и ITSM могут уверенно смотреть в будущее. Попробуйте Jira Service Desk бесплатно прямо сегодня!"
lightclient,https://www.forsi.dk/,"Autotaks anvender cookies der hjælper med at gøre applikationen brugbar ved at aktivere grundlæggende funktioner, såsom side-navigation og adgang til sikre områder af hjemmesiden."
Login - Jira Service Management,https://rbc.atlassian.net/servicedesk/customer/user/login?destination=portals,Enter your email to log in or sign up. Email address. Go to Welcome to the Help Desk home page. Powered by Jira Service Management.
Jira Service Management,https://usaintlouis.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""eb54da0903f6e425100eda01b26c49fe783f61a6_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/258095dc-959e-481d-887a ..."
Service Management - Telstra Health,https://jira.telstrahealth.com/servicedesk/customer/portals,Keep me logged in. Forgot your password? Sign up for an account. Powered by Jira Service Management.
移远内部门户 - Quectel,https://sso.quectel.com:3004/in,移远人才. 内推/内部招聘. 移远员工社区. 移远员工学习，生活，讨论问题的地方。. 移远BPM系统. 采购/报销/审批. 会议室预定管理系统. Quectel会议室预定管理系统. 绩效管理系统.
Jira Service Management - support-tech.atlassian.net,https://support-tech.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Login - Jira Service Management,https://hhaxsupport.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
视源股份部件业务 - Cvte,http://www.cvte.com/product/index.html,部件业务. 源于对创新的追求，从最先创立的液晶电视控制主板业务到seewo和MAXHUB两个自主品牌的智能交互整机业务，视源股份始终坚持自主研发设计，把更前沿的技术、更具竞争力的成本和更高性能的产品赋能行业，通过持续的服务为客户提供价值。. 作为全球 ...
Login - Jira Service Management,https://alliedsolutions.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Powered by Jira Service Management.
Centre de Support | Kyocera,https://www.kyoceradocumentsolutions.be/fr/support.html,"Même si les produits Kyocera sont robustes et ne demandent qu'un minimum d'entretien, les équipes vous accompagnent lorsque vous en avez besoin. La connaissance et la grande flexibilité de nos experts permettent d'assurer le bon fonctionnement de vos produits Kyocera et de votre organisation. Nous sommes là pour vous. Contactez-nous."
LATAM Corporate | Site Corporativo da LATAM Airlines,https://www.latamairlines.com/br/pt/corporate,O LATAM Corporate permite que você administre de forma autônoma as viagens da sua empresa e acesse a maior rede de destinos da região.
慧捷报 - Cvte,https://fee.cvte.com/,it问题反馈 ...
Jira Service Management,https://ovotech.atlassian.net/servicedesk/customer/portals,"{""xsrfToken"":""7940870aa8af9ad53c714171a6b36b94fab087e3_lout"",""helpCenterBranding"":{""logoUrl"":""https://api.media.atlassian.com/file/60644a55-2c4f-43ad-a88a ..."
Primeros pasos con las solicitudes de asistencia en Jira ... - Atlassian,https://www.atlassian.com/es/software/jira/service-management/product-guide/getting-started/service-request-management,"Una vez que hayas definido el proyecto de asistencia, empieza a invitar a miembros del equipo. Para involucrar a tu equipo, empieza a añadir a cada miembro como agente en el proyecto de asistencia. Ve a Configuración del proyecto > Personas. Selecciona Añadir personas."
Login - Jira Service Management,https://artel.atlassian.net/servicedesk/customer/portals,Enter your email to log in or sign up. Email address. Next. Powered by Jira Service Management.
Vinted Go,https://vintedgo.com/fr/help,"Contactez-nous. Vous cherchez à résoudre un problème concernant un achat, un envoi ou un suivi ? Notre équipe d'assistance centralisée est là pour vous aider. Nom complet*. Adresse e-mail*. Numéro de commande. Message*. J'ai lu et compris la Politique de confidentialité. Envoyer."
万物云资源管理系统,https://rm.vankeservice.com/login.html,资源管理信息系统. 登 录
Versicherte | Medizinischer Dienst Baden-Württemberg,https://www.md-bw.de/fuer-versicherte/von-a-bis-z/,"Der Medizinische Dienst Baden-Württemberg setzt sich dafür ein, dass die Menschen eine Behandlung, Therapie oder Pflege erhalten, die dem medizinisch-technischen Fortschritt entspricht - und gleichzeitig wirtschaftlich gegenüber der Solidargemeinschaft vertretbar ist. Im gesetzlichen Auftrag unterstützen und beraten wir die gesetzlichen ..."
SupplyOn | Login,https://iam-pki.application.prd.supplyon.com/logon/logonServlet,User ID*. Forgot user ID? Password*. Forgot password? Login by other identity provider. Login using certificate.
Jira Service Management | Uma nova linha de software de ITSM - Atlassian,https://www.atlassian.com/br/software/jira/service-management,"Impulsione equipes de alta velocidade com o Jira Service Management. As empresas estão criando e entregando mais serviços digitais do que nunca. Velocidade é importante. Saiba como conectar equipes de desenvolvimento, TI e negócios para oferecer serviços excepcionais. Experimente grátis."
